title,content,publication_date,source_url,category
Kolkata night protest: 'Today I witnessed history',A young woman was among thousands who took part in a march in India's West Bengal. This is what she saw.,2024-08-15 10:22:01.000000,https://www.bbc.com/news/videos/ce3106yz19do,Others
Watch: Thousands of women protest about rape and murder of doctor in India,Women led a march in West Bengal state after a female doctor's brutal rape and murder last week.,2024-08-15 08:56:44.000000,https://www.bbc.com/news/videos/czx67lknn54o,Others
Watch: Building collapses into river in Himachal Pradesh,"No-one was injured in the incident, which took place due to heavy rainfall.",2024-08-01 07:44:51.000000,https://www.bbc.com/news/videos/c1vdw9546wwo,Others
"Watch: Blue screens, queues and airport delays worldwide","Many flights have been grounded, with huge queues and delays at airports all over the world.",2024-07-19 11:51:09.000000,https://www.bbc.com/news/videos/cz7ejpld988o,Others
Lavish Ambani wedding divides opinions in India,The noise around the lavish wedding has drawn public fascination - and ire.,2024-07-12 13:22:41.000000,https://www.bbc.com/news/videos/cgr5073mz74o,Others
"Former PMs, film and sports stars join Ambani wedding",Tony Blair and Boris Johnson were among guests to arrive at the wedding of a billionaire's son.,2024-07-12 21:10:01.000000,https://www.bbc.com/news/videos/cv2gnv34kyeo,Others
WATCH: Families mourn victims of deadly India crush,"At least 121 people, mostly women, were killed in the crush at a religious event in northern India.",2024-07-03 09:42:54.000000,https://www.bbc.com/news/videos/cw4ypql875ko,Others
Watch: Delhi airport roof collapses due to heavy rain,The incident has left one person dead and injured four others.,2024-06-28 07:43:43.000000,https://www.bbc.com/news/videos/c134zdz2nnro,Others
What worked for India's Modi - and what didn’t?,Indian Prime Minister Narendra Modi and his party have won the most seats in this year's election.,2024-06-04 15:32:32.000000,https://www.bbc.com/news/articles/ce442577v35o,Others
"Arrests, accusations and AI: India’s election unpacked","On 4 June, Indians will find out who governs their country for the next five years.",2024-06-01 23:07:59.000000,https://www.bbc.com/news/videos/cqqq2g653gro,Others
Two Russians claiming to be former Wagner commanders admit killing children and civilians in Ukraine,Two Russian men who claim to be former Wagner Group commanders have told a human rights activist that they killed children and civilians during their time in Ukraine.,2023-04-18 19:07:52.000000,https://www.cnn.com/2023/04/17/europe/wagner-commanders-russia-kill-children-intl-hnk/index.html,Others
'World's longest' purpose-built cycling tunnel opens in Norway,"There are many ways to explore the seven mountains that surround the picturesque UNESCO World Heritage city of Bergen on Norway's fjord-studded west coast. The newest, however, might well be record-breaking.",2023-04-18 10:44:27.000000,https://www.cnn.com/travel/article/worlds-longest-cycling-tunnel/index.html,Others
Costco's gold bars are selling out fast as shoppers eye financial security,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/eea1067b4d236d6ea531b3add498e85e.jpg"" /><p>In a striking display of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/costco-platinum-bars-gold-and-silver-retail-consumers-1851663436"" rel=""noopener noreferrer"" target=""_blank"">shifting</a> consumer behavior, Costco (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/COST"" rel=""noopener noreferrer"" target=""_blank"">COST</a>) Wholesale gold bars are disappearing from shelves faster than they can be restocked. </p><p><a href=""https://qz.com/costco-gold-bars-metal-silver-platinum-retail-consumer-1851667327"">Read more...</a></p>",2024-10-07 22:15:00.000000,https://qz.com/costco-gold-bars-metal-silver-platinum-retail-consumer-1851667327,Others
McDonald's is suing Tyson Foods for allegedly choking the supply chain to raise prices,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c05075daf60d07669013f7602b944647.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/mcdonalds-chicken-big-mac-retail-consumers-1851664859"" rel=""noopener noreferrer"" target=""_blank"">McDonald’s</a> has filed a <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://fingfx.thomsonreuters.com/gfx/legaldocs/jnvwjeeakpw/McDonald's%20v%20Cargill%20-%20EDNY%20-%2020241004.pdf"" rel=""noopener noreferrer"" target=""_blank"">lawsuit</a> against Tyson Foods (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/TSN"" rel=""noopener noreferrer"" target=""_blank"">TSN</a>), JBS, and other  major meat processing companies, accusing them of colluding for years to limit beef supplies.<br /></p><p><a href=""https://qz.com/mcdonalds-sues-tyson-foods-jbs-cargill-beef-supply-1851667117"">Read more...</a></p>",2024-10-07 19:56:00.000000,https://qz.com/mcdonalds-sues-tyson-foods-jbs-cargill-beef-supply-1851667117,Others
Bankrupt EV startup Fisker left its abandoned headquarters in 'complete disarray',"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1b6194a6700ba7915bcebc87bf5f1507.png"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-is-dead-but-its-legal-troubles-are-just-beginnin-1851666516"">Fisker can’t seem to do anything right</a> – and that includes closing up shop. Apparently, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-resorts-to-fixing-customer-cars-with-preproducti-1851454868?_gl=1*1un33re*_ga*MTI1NTUyODY0OS4xNjgzODI2NTIz*_ga_V4QNJTT5L0*MTcyODMxOTM1OC4xMzMuMS4xNzI4MzE5NTU3LjQ5LjAuMA.."">La Palma, California headquarters</a> of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">the now-dead automaker</a> was abandoned and left in “complete disarray” with full-size <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/gm-clay-sculptor-buys-the-shittiest-car-in-the-junkyard-1844575033"">clay models,</a> automotive equipment, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/real-world-solid-state-batteries-are-here-and-its-blowi-1851595209"">EV batteries </a>and hazardous waste left behind.</p><p><a href=""https://qz.com/fisker-bankruptcy-evs-headquarters-lawsuit-1851667041"">Read more...</a></p>",2024-10-07 18:18:10.000000,https://qz.com/fisker-bankruptcy-evs-headquarters-lawsuit-1851667041,Others
Trump Media stock spikes 15% after Elon Musk came to a campaign rally,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c44a202c802d764879de499d29565f49.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/trump-media-djt-stock-chart-market-cap-truth-social-1851430157?_gl=1*1gzgwni*_ga*MTY1NjQyMDgwNC4xNzIxMDcwOTUy*_ga_V4QNJTT5L0*MTcyODMxOTg5MS4yNTkuMC4xNzI4MzE5ODkzLjU4LjAuMA.."" rel=""noopener noreferrer"" target=""_blank"">Trump Media & Technology Group</a> stock spiked more than 15% Monday after Tesla (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/TSLA"" rel=""noopener noreferrer"" target=""_blank"">TSLA</a>) and SpaceX chief Elon Musk <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.politico.com/news/2024/10/05/elon-musk-trump-butler-rally-00182615"" rel=""noopener noreferrer"" target=""_blank"">appeared next to former President Donald Trump</a> at a campaign rally Saturday.<br /></p><p><a href=""https://qz.com/trump-media-djt-elon-musk-campaign-rally-butler-1851666928"">Read more...</a></p>",2024-10-07 17:46:23.000000,https://qz.com/trump-media-djt-elon-musk-campaign-rally-butler-1851666928,Others
Boeing is restarting talks to end a strike some compare to an economic Hurricane Helene,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d87cb7e4a4775685ef265d4b4f06a837.jpg"" /><p>Boeing (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/BA"" rel=""noopener noreferrer"" target=""_blank"">BA</a>) is back at the table with the machinists who <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/boeing-machinis-union-labor-strike-contract-wages-1851647608"" rel=""noopener noreferrer"" target=""_blank"">have been on strike</a> for more than three weeks. Some economy observers are comparing the work stoppage’s impact to that of Hurricane Helene.</p><p><a href=""https://qz.com/boeing-strike-negotiations-act-of-god-1851666732"">Read more...</a></p>",2024-10-07 17:10:00.000000,https://qz.com/boeing-strike-negotiations-act-of-god-1851666732,Natural Disasters
Who really created Bitcoin? A new HBO documentary claims it has the answer,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/24a7fc9a9e3fa9eac8b8381fae5cb121.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.hbo.com/movies/money-electric-the-bitcoin-mystery"" rel=""noopener noreferrer"" target=""_blank"">“Money Electric: The Bitcoin Mystery,”</a> a new documentary from HBO (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/WBD"" rel=""noopener noreferrer"" target=""_blank"">WBD</a>) debuting Tuesday, promises to unmask  one of the richest and most mysterious figures on the planet: the creator of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/bitcoin-ether-etf-solana-xrp-sec-1851664387"" rel=""noopener noreferrer"" target=""_blank"">Bitcoin</a>. </p><p><a href=""https://qz.com/hbo-documentary-bitcoin-creator-satoshi-nakamoto-1851666819"">Read more...</a></p>",2024-10-07 16:40:00.000000,https://qz.com/hbo-documentary-bitcoin-creator-satoshi-nakamoto-1851666819,Others
Fisker is dead. But its legal problems are very much alive,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5b0864996a408a33512354c4299d853d.png"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-ocean-owners-are-no-longer-marooned-as-new-servi-1851659156"">Sure, Fisker is dead</a>, but<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fisker-is-dead-and-heres-why-1851546063""> its legal problems aren’t going</a> away anytime soon. The troubled automaker is now facing multiple subpoenas from the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">Securities and Exchange Commission</a> after filing for bankruptcy protection back in June because it burned through too much cash trying to ramp up <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/this-bricked-fisker-ocean-only-needed-a-100-part-to-ru-1851653918"">Ocean EV</a> production.<br /></p><p><a href=""https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707"">Read more...</a></p>",2024-10-07 14:59:48.000000,https://qz.com/fisker-bankruptcy-sec-subpoena-legal-troubles-evs-1851666707,Others
The Dow drops over 300 points as oil prices and Treasury yields rise,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c5b897b911d0d701ba61e7d39f709233.jpg"" /><p>The Dow pulled back on Monday, pressured by a sharp rise in Treasury bond yields, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/markets/global-markets-wrapup-1-2024-10-07/#:~:text=That%20sent%20yields%20on%20government,on%20Friday's%2013%20bp%20surge."" rel=""noopener noreferrer"" target=""_blank"">which surged to their highest levels in two months.</a> Escalating tensions in the Middle East added further uncertainty, contributing to a cautious market sentiment and an <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.nytimes.com/2024/10/05/business/dealbook/israel-iran-global-economy.html"" rel=""noopener noreferrer"" target=""_blank"">increase in oil prices.</a><br /></p><p><a href=""https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522"">Read more...</a></p>",2024-10-07 12:50:00.000000,https://qz.com/dow-decline-rise-oil-prices-treasury-yields-1851666522,Others
"10 cheap cars actually worth buying, according to Consumer Reports","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/c4705b2d1ae503509803f6a9c2b2333e.jpg"" /><p>The average transaction price of a new car has slowly been coming down since it peaked during the pandemic, but it’s still scarily close to $50,000. That might work for rich people, but most people can’t afford to spend that kind of money on a car. The good news is, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/there-arent-any-new-cars-left-under-20-000-1851611136"">even though you can’t get a new car for less than…</a></p><p><a href=""https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347"">Read more...</a></p>",2024-10-06 11:00:00.000000,https://qz.com/best-cheap-cars-2024-consumer-reports-1851651347,Others
"Nvidia's AI summit, Tesla's robotaxi, Amazon Prime Day, inflation: What to watch in the markets this week","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/ca55d729a7ddd173ac7fda7cbc50e73d.jpg"" /><p>Last week <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/dow-futures-260-points-jobs-report-dockworkers-strike-1851665264"" rel=""noopener noreferrer"" target=""_blank"">closed on a positive note</a>, with two key developments easing concerns about the economy. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/jobs-report-unemployment-interest-rate-economy-bls-fed-1851662911"" rel=""noopener noreferrer"" target=""_blank"">A strong jobs report</a> helped calm fears of a weakening labor market, while the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/us-port-strike-ila-dockworkers-union-shippers-agreement-1851664964"" rel=""noopener noreferrer"" target=""_blank"">resolution of the dockworkers’ strike</a> alleviated worries about supply chain disruptions. In addition, oil prices, which had surged early in the…</p><p><a href=""https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454"">Read more...</a></p>",2024-10-06 09:00:00.000000,https://qz.com/nvidia-ai-tesla-robotaxi-amazon-prime-day-stock-market-1851665454,Positive/Uplifting
"Tesla's Cybertruck win, Hertz's EV headache, Trump and Musk tout Starlink: Tech news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/866fb3a143f24709c4f2bcc43e6e203b.jpg"" /><p>GM’s rollout of its new EVs <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/gm-slashes-electric-targets-by-50-000-cars-as-ev-growth-1851600797"">has been slow</a>, but it’s picked up a bit. Between Cadillac, Chevy and GMC, the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://investor.gm.com/static-files/46871ad5-9714-4832-a753-cf74c7d02bb2"" rel=""noopener noreferrer"" target=""_blank"">automaker moved nearly 38,000 EVs</a> in Q2 of this year. Among those is the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2024-chevrolet-silverado-ev-rst-s-good-ideas-are-oversh-1851496588"">Chevy Silverado EV</a>. A few fleet sales have been made to companies like Hertz, but with the rental company looking to get out of its <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/hertz-is-getting-rid-of-20-000-evs-1851162210"">bad EV…</a></p><p><a href=""https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582"">Read more...</a></p>",2024-10-05 13:00:00.000000,https://qz.com/tesla-cybertruck-sales-recalls-hertz-evs-trump-musk-1851665582,Others
Check out this huge snow train that the U.S. Army once made to conquer the Arctic,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2507222f2c969f2c2e0ed2b618f60d0e.png"" /><p>The U.S. military has spent so much money developing stuff over the years. It <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/in-1962-a-lost-u-2-spy-plane-nearly-triggered-world-wa-1837569305"">had super-secret spy planes</a>, tried to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/please-pray-for-the-ukrainian-military-dolphins-who-are-1826052644"">train dolphins for underwater warfare</a> and even had the smart idea of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.history.com/news/7-unusual-experiments-by-the-u-s-military"" rel=""noopener noreferrer"" target=""_blank"">developing flying aircraft carriers</a>. However, one if its best ideas might be this ridiculous snow train that was designed to conquer…</p><p><a href=""https://qz.com/us-army-snow-train-arctic-1851665691"">Read more...</a></p>",2024-10-05 11:00:00.000000,https://qz.com/us-army-snow-train-arctic-1851665691,Others
15 cars losing the most value on the used market right now,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a24ccb6f1705f6f4b1de4bb47b16214a.jpg"" /><p>Considering the shambolic state of the American economy, inflation, and rampant wage stagnation, I love finding stories about <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/2025-nissan-kicks-is-a-cheap-car-done-right-1851648949"">affordable cars </a>and <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/you-can-buy-a-hybrid-jeep-for-cheap-but-there-is-a-cat-1851641902"">prices dropping</a>. In this case, the team at <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.iseecars.com/used-car-prices-study"" rel=""noopener noreferrer"" target=""_blank"">iSeeCars</a> <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/cars-have-gotten-a-lot-less-colorful-over-the-past-20-y-1851516094"">analyzed</a> the listing prices of over 1.6 million one-to-five-year-old <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/consumer-reports-says-these-companies-make-the-least-re-1851633545"">used cars</a> listed for sale online between August 2023…</p><p><a href=""https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319"">Read more...</a></p>",2024-10-05 11:00:00.000000,https://qz.com/car-depreciation-lost-value-used-market-resale-1851651319,Others
Stellantis is suing the UAW over a strike vote,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/6ab6e1db669e0e094d7ae7aa2b706b25.jpg"" /><p>Stellantis (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/STLA"" rel=""noopener noreferrer"" target=""_blank"">STLA</a>) filed a lawsuit against the United Auto Workers (UAW) union after unionized workers at the company’s parts distribution center in Los Angeles <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://uaw.org/in-first-strike-authorization-vote-at-stellantis-uaw-members-at-los-angeles-parts-center-overwhelmingly-approve-a-walkout-if-u-s-investments-arent-made/"" rel=""noopener noreferrer"" target=""_blank"">voted to strike</a> against the automaker.<br /></p><p><a href=""https://qz.com/stellantis-uaw-united-auto-workers-strike-authorization-1851665775"">Read more...</a></p>",2024-10-04 19:22:48.000000,https://qz.com/stellantis-uaw-united-auto-workers-strike-authorization-1851665775,Others
Hiring blew estimates out of the water as the economy shows continued strength,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1d976416ca0c76c40fda5fc23cff6f8f.jpg"" /><p>The U.S. created more jobs than expected in September, in the first employment report since the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/federal-reserve-interest-rates-inflation-fomc-decision-1851651668"" rel=""noopener noreferrer"" target=""_blank"">Federal Reserve carried out</a> its first interest rate cut since 2020.</p><p><a href=""https://qz.com/jobs-report-unemployment-interest-rate-economy-bls-fed-1851662911"">Read more...</a></p>",2024-10-04 18:16:00.000000,https://qz.com/jobs-report-unemployment-interest-rate-economy-bls-fed-1851662911,Others
GM had to close two of its most profitable plants because of Hurricane Helene,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/55607b9ce1f3288af0e1ab7e3834182c.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/gm-general-motors-renaissance-center-hq-detroit-1851663415?_gl=1*1lw054m*_ga*MTA1MTg2OTg2MS4xNzE3MDY4MzAz*_ga_V4QNJTT5L0*MTcyODA2NDY2My4yOS4xLjE3MjgwNjUyODAuMTkuMC4w"" rel=""noopener noreferrer"" target=""_blank"">General Motors</a> has stopped production at two profitable plants, located in Flint, Michigan, and Arlington, Texas, because of the impact on suppliers as a result of the aftermath of <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/hurricane-helene-is-hitting-americas-iv-fluid-supply-1851665252"" rel=""noopener noreferrer"" target=""_blank"">Hurricane Helene</a>.</p><p><a href=""https://qz.com/gm-halts-production-at-two-plants-because-of-hurricane-1851665665"">Read more...</a></p>",2024-10-04 18:13:59.000000,https://qz.com/gm-halts-production-at-two-plants-because-of-hurricane-1851665665,Natural Disasters
Anti-Israel agitators set up encampment outside Jewish Dem rep's home on eve of Oct 7 Hamas attack anniversary,"Anti-Israel protesters set up an encampment outside the home of a Jewish Democratic House member on the eve of the anniversary of the Oct. 7 Hamas terror attacks, the congressman revealed.",2024-10-07 16:41:30.000000,https://www.foxnews.com/politics/anti-israel-agitators-set-encampment-outside-jewish-dem-reps-home-eve-oct-7-hamas-attack-anniversary,Terrorism / protest / political unrest / riot
Xi Jinping celebrates China’s rising power — and his own,President Xi Jinping opened China’s twice-per decade Communist Party Congress on Wednesday hailing the reforms he put in place during his first five-year term and sharing his vision for where he hopes to take the nation. William Brangham reports on the congress as it prepares to announce Xi’s successor and how new leadership may transform China’s role as a global economic partner.,2017-10-18 22:35:21.000000,http://www.pbs.org/newshour/bb/xi-jinping-celebrates-chinas-rising-power/,Others
"U.S., Japan agree to maximize diplomatic pressure on North Korea","TOKYO — U.S. and Japanese diplomats agreed Tuesday to maximize pressure on North Korea to resolve tensions over its nuclear program, while citing the need to be prepared for the worst if diplomacy fails.",2017-10-17 13:01:05.000000,http://www.pbs.org/newshour/rundown/u-s-japan-agree-maximize-diplomatic-pressure-north-korea/,Others
